100884386	伤感	1
100884386	兴奋	2
100884386	华语	3
100884386	夜晚	1
100884386	孤独	2
100884386	学习	5
100884386	安静	1
100884386	小语种	2
100884386	工作	16
100884386	快乐	1
100884386	怀旧	1
100884386	思念	1
100884386	感动	1
100884386	摇滚	2
100884386	旅行	1
100884386	日语	4
100884386	榜单	2
100884386	欧美	11
100884386	流行	7
100884386	清新	1
100884386	游戏	2
100884386	爵士	1
100884386	电子	3
100884386	经典	1
100884386	舞曲	7
100884386	英伦	1
100884386	轻音乐	3
100884386	运动	2
100884386	酒吧	1
100884386	雷鬼	9
100884386	韩语	2
100884386	驾车	1
100892069	华语	1
100892069	小语种	1
100892069	工作	1
100892069	欧美	1
100892069	流行	1
100892069	韩语	1
100892546	90后	3
100892546	R&B/Soul	2
100892546	下午茶	2
100892546	世界音乐	2
100892546	伤感	1
100892546	兴奋	1
100892546	华语	11
100892546	另类/独立	1
100892546	吉他	1
100892546	器乐	4
100892546	夜晚	4
100892546	孤独	6
100892546	学习	18
100892546	安静	2
100892546	工作	49
100892546	影视原声	1
100892546	快乐	1
100892546	怀旧	3
100892546	摇滚	10
100892546	放松	9
100892546	旅行	1
100892546	日语	1
100892546	榜单	3
100892546	欧美	13
100892546	民族	1
100892546	民谣	2
100892546	治愈	3
100892546	流行	18
100892546	浪漫	1
100892546	清新	1
100892546	清晨	1
100892546	游戏	9
100892546	电子	15
100892546	翻唱	2
100892546	英伦	2
100892546	说唱	2
100892546	轻音乐	6
100892546	运动	4
100892546	酒吧	2
100892546	金属	2
100892546	雷鬼	16
100892546	韩语	5
100892546	驾车	14
100893258	Bossa Nova	3
100893258	New Age	2
100893258	R&B/Soul	2
100893258	下午茶	2
100893258	世界音乐	2
100893258	兴奋	3
100893258	另类/独立	2
100893258	夜晚	1
100893258	孤独	1
100893258	学习	11
100893258	小语种	1
100893258	工作	20
100893258	快乐	1
100893258	怀旧	1
100893258	感动	1
100893258	拉丁	2
100893258	摇滚	3
100893258	放松	4
100893258	榜单	1
100893258	欧美	19
100893258	民族	1
100893258	治愈	1
100893258	流行	7
100893258	游戏	4
100893258	电子	12
100893258	经典	1
100893258	翻唱	4
100893258	舞曲	1
100893258	英伦	1
100893258	蓝调	1
100893258	说唱	4
100893258	轻音乐	4
100893258	运动	2
100893258	酒吧	1
100893258	金属	1
100893258	雷鬼	17
100893258	韩语	3
100893258	驾车	6
100940266	乡村	1
100940266	午休	1
100940266	古典	2
100940266	夜晚	2
100940266	学习	3
100940266	工作	5
100940266	放松	1
100940266	欧美	3
100940266	游戏	1
100940266	英伦	1
100940266	轻音乐	1
100940266	酒吧	1
100940266	雷鬼	1
100940266	驾车	1
1009424	90后	3
1009424	Bossa Nova	1
1009424	New Age	1
1009424	R&B/Soul	1
1009424	世界音乐	1
1009424	伤感	1
1009424	兴奋	2
1009424	华语	6
